종목코드,회사명,유동자산,유동부채,투자자산,비유동부채,영업이익,기업가치,시가총액,안전마진율
078070,유비쿼스홀딩스,172995000000,27727000000,5581000000,43569000000,17422000000,406927770000,651600000000,-37.549452117863716
028050,삼성엔지니어링,2972578000000,3351177000000,243567000000,82771000000,206081000000,1229640970000,3273200000000,-62.43306336306978
028150,GS홈쇼핑,733523000000,296667000000,7294000000,377014000000,136829000000,2540368270000,1101200000000,130.69090719215401
086900,메디톡스,116432000000,110816000000,26958000000,17421000000,85485000000,1100892860000,2567400000000,-57.12032172626002
029530,신도리코,766836000000,62638000000,16016000000,4280000000,24889000000,1005320680000,459700000000,118.69059821622798
036830,솔브레인,413233000000,253482000000,18851000000,171077000000,164072000000,2420624820000,811600000000,198.2534277969443
058630,엠게임,14434000000,6728000000,2129000000,4680000000,3621000000,56465180000,63600000000,-11.218270440251572
015360,예스코홀딩스,506323000000,432907000000,440691000000,155898000000,25214000000,-1573830000,252900000000,-100.62231316725978
036810,에프에스티,56802000000,35819000000,10512000000,12924000000,20001000000,279020790000,134800000000,106.98871661721068
204020,엠코르셋,89113000000,17802000000,3493000000,115000000,8045000000,169768920000,68200000000,148.92803519061584
016800,퍼시스,0,0,0,0,0,0,383500000000,-100.0
036690,코맥스,70705000000,34745000000,4412000000,1229000000,5514000000,96037150000,60100000000,59.79559068219634
067630,에이치엘비생명과학,239086000000,48639000000,116378000000,20613000000,-7963000000,-25331210000,751100000000,-103.37254826254826
024070,WISCOM,75915000000,8197000000,2436000000,4071000000,-345000000,62387370000,41800000000,49.252081339712916
092130,이크레더블,49634000000,8372000000,106000000,17000000,15320000000,242501120000,221000000000,9.729013574660634
037370,EG,26919000000,23494000000,15622000000,534000000,-8974000000,-137830460000,74300000000,-285.50532974427995
175250,아이큐어,66360000000,14871000000,21438000000,11886000000,-8769000000,-79003290000,242100000000,-132.63250309789342
030720,동원수산,58349000000,25773000000,24814000000,12250000000,4999000000,79024530000,39400000000,100.5698730964467
100700,세운메디칼,57420000000,9163000000,0,113000000,13768000000,228827130000,155300000000,47.34522215067611
036620,버추얼텍,8036000000,4227000000,1791000000,6488000000,-1873000000,-17630730000,42000000000,-141.97792857142858
025560,미래산업,47396000000,16116000000,4935000000,482000000,-11440000000,-129998640000,94600000000,-237.41928118393236
245620,이원다이애그노믹스,41707000000,21682000000,1916000000,10750000000,-6815000000,-68068280000,267300000000,-125.46512532734755
098120,마이크로컨텍솔루션,16875000000,2432000000,1438000000,1179000000,-3535000000,-33536780000,21400000000,-256.7139252336449
037350,성도이엔지,359369000000,231965000000,22168000000,40866000000,20566000000,352359950000,84000000000,319.47613095238097
083470,케이제이프리텍,0,0,0,0,0,0,9600000000,-100.0
037030,파워넷,65513000000,19395000000,15702000000,2943000000,2774000000,64628650000,60800000000,6.297121710526316
038010,제일테크노스,60564000000,73080000000,12803000000,5529000000,8920000000,77652800000,37400000000,107.62780748663101
012630,HDC,967155000000,688185000000,608139000000,1300351000000,95427000000,2040787450000,946900000000,115.52301721406695
100090,삼강엠앤티,55177000000,157933000000,154434000000,3170000000,-35332000000,-769736170000,122700000000,-727.3318418907905
001810,무림에스피,113158000000,71857000000,44586000000,96044000000,2655000000,107231970000,58200000000,84.24737113402063
016790,현대사료,0,0,0,0,0,0,111300000000,-100.0
017900,광전자,130835000000,23243000000,14475000000,22543000000,2536000000,142648330000,140800000000,1.312734375
101390,아이엠,30032000000,63325000000,11649000000,1511000000,-3535000000,-108810750000,51300000000,-312.1067251461988
258830,세종메디칼,23919000000,2775000000,639000000,8134000000,3195000000,70327750000,74600000000,-5.726876675603218
025540,한국단자공업,418867000000,130175000000,39461000000,51523000000,46198000000,877436650000,677000000000,29.606595273264404
076080,웰크론한텍,163004000000,123230000000,2021000000,7600000000,3443000000,55408200000,46500000000,19.15741935483871
122310,제노레이,43877000000,10777000000,2690000000,0,10958000000,173026070000,91900000000,88.27646354733406
003160,디아이,88660000000,49168000000,17243000000,15883000000,21524000000,310142480000,131300000000,136.20904798172126
101670,코리아에스이,21888000000,2951000000,1116000000,0,-2931000000,-22017090000,30600000000,-171.9512745098039
011930,신성이엔지,159849000000,272010000000,27051000000,56500000000,-4152000000,-216816500000,197200000000,-209.94751521298176
094840,슈프리마에이치큐,65988000000,4565000000,4254000000,66329000000,7257000000,218692250000,78000000000,180.3746794871795
019180,티에이치엔,110405000000,137686000000,34451000000,21945000000,11217000000,69470160000,60800000000,14.26013157894737
063170,서울옥션,143289000000,86547000000,40633000000,4310000000,8758000000,111801770000,130300000000,-14.196646201074445
047560,이스트소프트,42725000000,29428000000,36909000000,2276000000,2035000000,-2804620000,80300000000,-103.49267745952677
018880,한온시스템,2859201000000,1867112000000,1357013000000,101161000000,433776000000,4963995320000,6325500000000,-21.524064184649436
096240,청담러닝,45900000000,65994000000,11069000000,12529000000,15774000000,172021940000,156600000000,9.847982120051086
021820,세원정공,392747000000,104473000000,21162000000,90990000000,-21987000000,35377730000,80300000000,-55.943051058530514
101160,월덱스,70806000000,46504000000,14272000000,715000000,21957000000,289286940000,123200000000,134.81082792207792
006740,영풍제지,0,0,0,0,0,0,80400000000,-100.0
099320,쎄트렉아이,28837000000,16755000000,2436000000,881000000,5600000000,80148050000,150100000000,-46.603564290473024
000910,유니온,110804000000,124783000000,34515000000,75666000000,-717000000,-18551170000,96800000000,-119.16443181818181
098460,고영테크놀러지,227564000000,40472000000,12721000000,2417000000,45983000000,776625020000,1218200000000,-36.24815137087506
020120,키다리스튜디오,0,0,0,0,0,0,45400000000,-100.0
067000,조이시티,38716000000,28610000000,60000000,7032000000,-5447000000,-63664000000,76600000000,-183.11227154046998
020000,한섬,681106000000,216677000000,8786000000,73324000000,91983000000,1689504570000,1066500000000,58.41580590717299
018620,우진비앤지,16497000000,21394000000,12142000000,598000000,-4799000000,-86471960000,79200000000,-209.1817676767677
017800,현대엘리베이터,901104000000,745008000000,698622000000,207620000000,143068000000,1351846080000,2180800000000,-38.01146001467352
095610,테스,170337000000,27228000000,2159000000,17324000000,57817000000,919343980000,314300000000,192.50524339802737
013580,계룡건설산업,1078439000000,1005435000000,280951000000,143550000000,153693000000,1688143750000,246500000000,584.8453346855985
053280,예스이십사,103118000000,127605000000,8963000000,34265000000,-1843000000,-60702350000,105400000000,-157.5923624288425
011160,두산건설,901816000000,1911409000000,120001000000,174762000000,-52151000000,-2202748910000,366900000000,-700.3676505859908
059210,메타바이오메드,40276000000,40748000000,5638000000,5575000000,-2300000000,-42941920000,66500000000,-164.57431578947367
021050,서원,89339000000,103999000000,10822000000,75613000000,8594000000,134271490000,58400000000,129.91693493150683
036630,세종텔레콤,227198000000,52782000000,16095000000,18832000000,-98000000,160542820000,290600000000,-44.75470750172058
097870,효성오앤비,34814000000,4314000000,990000000,5067000000,4011000000,86672240000,71600000000,21.050614525139665
012750,에스원,661458000000,306091000000,114445000000,13595000000,199128000000,2814153010000,3663100000000,-23.175643307581012
036710,심텍홀딩스,255117000000,526386000000,83570000000,3537000000,29721000000,-108664640000,63300000000,-271.66609794628755
015890,태경산업,199189000000,182865000000,49557000000,11795000000,23390000000,236618150000,173000000000,36.77349710982659
016250,이테크건설,629820000000,868013000000,546246000000,72252000000,113025000000,539321730000,322300000000,67.33531802668321
950170,제이티씨,0,0,0,0,0,0,263600000000,-100.0
016590,신대양제지,207005000000,147839000000,92447000000,836000000,116632000000,1475887290000,322400000000,357.7814174937965
036030,케이티하이텔,0,0,0,0,0,0,151600000000,-100.0
253590,네오셈,29802000000,16595000000,8404000000,13000000,6012000000,79963050000,57100000000,40.040367775831875
011690,유양디앤유,75465000000,76941000000,9795000000,90622000000,-18410000000,-187814890000,459500000000,-140.87375190424373
035890,서희건설,553815000000,432799000000,121935000000,114257000000,83070000000,1092657290000,213400000000,412.02309746954074
263700,케어랩스,51121000000,14197000000,46393000000,17131000000,5072000000,71002470000,99800000000,-28.855240480961925
025860,남해화학,0,0,0,0,0,0,504200000000,-100.0
036930,주성엔지니어링,135875000000,61969000000,91991000000,6925000000,41392000000,521382590000,305900000000,70.44216737495914
064510,에코마이스터,15701000000,30133000000,34857000000,587000000,-8470000000,-170091570000,64100000000,-365.3534633385335
018500,동원금속,166052000000,353938000000,95303000000,9117000000,-3050000000,-417279020000,40200000000,-1138.0075124378109
091440,텔레필드,34558000000,14178000000,12920000000,64000000,-10868000000,-141132020000,29500000000,-578.4136271186441
032190,다우데이타,16091489000000,15256972000000,1511956000000,935640000000,361633000000,643398020000,350800000000,83.40878563283923
011300,성안,161060000000,155132000000,56510000000,2482000000,-10686000000,-235212080000,31600000000,-844.3420253164558
096040,이트론,0,0,0,0,0,0,39100000000,-100.0
005290,동진쎄미켐,363608000000,355805000000,98753000000,16508000000,70984000000,766461750000,593800000000,29.077425058942403
183490,엔지켐생명과학,50224000000,6441000000,1788000000,1053000000,-14329000000,-149395590000,611300000000,-124.4389972190414
012610,경인양행,234817000000,156924000000,32313000000,13583000000,19691000000,275545340000,258500000000,6.593941972920696
097780,에스맥,145951000000,74270000000,30690000000,113491000000,12206000000,295283500000,222000000000,33.01058558558558
006620,동구바이오제약,0,0,0,0,0,0,178200000000,-100.0
003100,선광,75422000000,66797000000,180755000000,53155000000,15760000000,71261870000,110200000000,-35.33405626134301
017810,풀무원,470499000000,525245000000,249550000000,33836000000,40248000000,112517350000,466600000000,-75.88569438491213
096630,에스코넥,95272000000,64270000000,11317000000,1077000000,18020000000,241789700000,116200000000,108.08063683304647
154030,농업회사법인아시아종묘,18978000000,12505000000,2400000000,450000000,-1561000000,-19864750000,62700000000,-131.68221690590113
036170,씨티젠,84947000000,34355000000,1315000000,8141000000,717000000,56991150000,79400000000,-28.22273299748111
068330,일신바이오베이스,23107000000,3749000000,841000000,2366000000,3037000000,60187890000,83800000000,-28.176742243436752
011200,현대상선,1747647000000,1105603000000,1976166000000,318948000000,-558656000000,-8765923670000,1057500000000,-928.9289522458629
036180,영인프런티어,0,0,0,0,0,0,178600000000,-100.0
093920,서원인텍,135036000000,35630000000,3468000000,7949000000,5106000000,161464100000,96000000000,68.19177083333334
042000,카페24,113138000000,31628000000,2279000000,1543000000,15587000000,278908980000,566800000000,-50.7923465067043
017390,서울도시가스,599363000000,196090000000,225029000000,72476000000,4342000000,251602500000,413000000000,-39.07929782082324
026040,제이에스티나,71360000000,42795000000,1000000000,4201000000,-856000000,7970650000,86800000000,-90.81722350230415
219420,링크제니시스,31594000000,4524000000,196000000,149000000,2347000000,56926140000,56700000000,0.3988359788359788
096350,대창솔루션,41850000000,62803000000,38008000000,2216000000,-8051000000,-182036170000,91600000000,-298.72944323144105
011090,에넥스,108225000000,85460000000,10496000000,3112000000,913000000,2740500000,80700000000,-96.60408921933086
037460,삼지전자,353257000000,216110000000,48736000000,84425000000,32461000000,541895400000,176200000000,207.5456299659478
069920,아이에스이커머스,0,0,0,0,0,0,104600000000,-100.0
007460,에이프로젠케이아이씨,141336000000,99827000000,99817000000,215186000000,1574000000,148862370000,544300000000,-72.65067609774022
255220,에스지이,109053000000,104388000000,35328000000,3555000000,15124000000,143768680000,111400000000,29.056265709156193
